hh_id,TAZ,balanced_weight,integer_weight,PUMA,REGION
5953,3632,0.08065351103344674,0,50000,1
6521,3632,0.5041259236747333,0,50000,1
6996,3632,0.2172471830106945,0,50000,1
7430,3632,0.1678289218289629,0,50000,1
7508,3632,0.5922015305632987,1,50000,1
7638,3632,0.370864545358597,0,50000,1
8069,3632,1.5646600678430607,1,50000,1
8523,3632,1.2062096945749925,1,50000,1
10008,3632,0.03931510080558186,0,50000,1
10152,3632,0.9562606353440821,1,50000,1
10200,3632,1.1011222392227866,1,50000,1
10264,3632,0.9010438719846283,1,50000,1
10424,3632,0.6833768814466207,0,50000,1
10474,3632,0.22223424112912474,0,50000,1
10561,3632,0.5132852395692992,0,50000,1
10634,3632,3.6149251336073234,4,50000,1
10640,3632,0.37095827125145636,0,50000,1
10953,3632,1.3663995741095354,1,50000,1
11017,3632,1.9317909877248736,2,50000,1
11063,3632,0.18404755190745925,0,50000,1
11211,3632,1.101852400768612,1,50000,1
11308,3632,0.6004816273899851,1,50000,1
11367,3632,0.22859436031957525,0,50000,1
11439,3632,10.622280458826278,11,50000,1
11752,3632,1.199651886677411,1,50000,1
11792,3632,0.3175175036049679,0,50000,1
11852,3632,0.7647956131323075,1,50000,1
11893,3632,0.9442088469855834,1,50000,1
11933,3632,0.20842444178102762,0,50000,1
11959,3632,0.12826681797510756,0,50000,1
12002,3632,0.2808305174475244,0,50000,1
12072,3632,2.6127060274736524,3,50000,1
12090,3632,0.29951651093946907,0,50000,1
12138,3632,0.8875194606033313,1,50000,1
12188,3632,0.36495965296074456,0,50000,1
12313,3632,5.642557036209892,6,50000,1
12380,3632,0.7181553602590393,1,50000,1
12436,3632,3.02590860850036,3,50000,1
12497,3632,0.6160544496085822,1,50000,1
12571,3632,12.490006542344059,13,50000,1
12605,3632,0.6237129329683936,1,50000,1
12649,3632,0.10554554163245193,0,50000,1
12742,3632,0.31694360756290485,0,50000,1
12800,3632,1.1061112291021198,1,50000,1
12879,3632,0.5048564100454216,0,50000,1
12922,3632,0.09940727407287533,0,50000,1
12980,3632,2.8300720384124824,3,50000,1
12992,3632,1.3800797180969566,2,50000,1
13020,3632,0.4761160648937773,1,50000,1
13113,3632,0.920414858563921,1,50000,1
13160,3632,0.3784375883483837,0,50000,1
13221,3632,1.4720980381776783,1,50000,1
13265,3632,0.10909667010123546,0,50000,1
13307,3632,1.017564016580788,1,50000,1
13357,3632,1.5104247207671118,2,50000,1
13414,3632,2.0823495576253905,2,50000,1
13506,3632,0.2161438449615372,0,50000,1
13631,3632,4.4708538596322525,4,50000,1
13656,3632,0.8338984943796787,1,50000,1
13724,3632,0.41247061191185364,1,50000,1
13775,3632,1.0645802017552228,1,50000,1
13827,3632,9.98947434056905,10,50000,1
13867,3632,0.2702700948809844,0,50000,1
13894,3632,1.2175633447750398,1,50000,1
13958,3632,1.7763861875031175,2,50000,1
14007,3632,0.31961085868218003,0,50000,1
14176,3632,0.052529912306224384,0,50000,1
14782,3632,0.06271742989996601,0,50000,1
14857,3632,0.04503189949323646,0,50000,1
14862,3632,0.11117474272142475,0,50000,1
14885,3632,0.2688248511521037,0,50000,1
14998,3632,0.31468695104598315,0,50000,1
15101,3632,0.7735190229066515,1,50000,1
15153,3632,0.3736587855763953,0,50000,1
15168,3632,1.280273233721394,1,50000,1
15178,3632,0.39976525574117117,1,50000,1
15244,3632,1.4938617948542534,2,50000,1
15245,3632,0.2126908317814529,0,50000,1
15301,3632,1.1937248282429502,1,50000,1
15314,3632,0.3096498110613689,0,50000,1
15331,3632,0.9104836136897175,1,50000,1
15341,3632,0.422302095898028,0,50000,1
15390,3632,0.3577226554925115,0,50000,1
15692,3632,0.026982001185814956,0,50000,1
16126,3632,0.0481719773253817,0,50000,1
16230,3632,0.17928583386401897,0,50000,1
16249,3632,0.17957856499035593,0,50000,1
16311,3632,0.42355286086371147,0,50000,1
16340,3632,0.5627646061672892,0,50000,1
16366,3632,0.3283256177580221,1,50000,1
16444,3632,0.299788551156722,0,50000,1
16451,3632,0.1828019532827648,0,50000,1
16462,3632,1.181056912721657,1,50000,1
16511,3632,0.5156223339263875,1,50000,1
16549,3632,0.49855845904538176,1,50000,1
16638,3632,0.06870972389045214,0,50000,1
16850,3632,0.6532662558699294,1,50000,1
16899,3632,0.705041536588563,1,50000,1
16920,3632,0.15356154421882243,0,50000,1
17030,3632,0.22951845316983202,0,50000,1
17283,3632,0.14061633093790166,0,50000,1
17496,3632,0.04158281423775598,0,50000,1
18775,3632,0.038065935518277166,0,50000,1
18798,3632,0.060779062126077914,0,50000,1
18957,3632,0.22990310922040005,0,50000,1
19016,3632,0.11564008815731582,0,50000,1
19270,3632,0.3049443732925805,0,50000,1
19337,3632,1.065251214233999,1,50000,1
19408,3632,6.56370426221473,7,50000,1
19523,3632,0.8939210014380168,1,50000,1
19574,3632,0.2320798789238005,0,50000,1
19686,3632,0.13012176695630318,0,50000,1
19740,3632,0.9158244365012888,1,50000,1
19811,3632,8.950419306804314,9,50000,1
19829,3632,0.06759184088092103,0,50000,1
19943,3632,1.5708133665604176,2,50000,1
20045,3632,0.18237949995061886,0,50000,1
20078,3632,0.7449287407805726,1,50000,1
20147,3632,0.21211573744900405,0,50000,1
20202,3632,0.27009968446101434,0,50000,1
20274,3632,11.325367050024898,12,50000,1
20302,3632,0.49599876237897056,1,50000,1
20425,3632,2.407603073226694,3,50000,1
20442,3632,0.25991186774011754,0,50000,1
20496,3632,0.23974934421649255,1,50000,1
20617,3632,0.3117851460461974,0,50000,1
20667,3632,0.8507334982896166,1,50000,1
20736,3632,4.485552102335539,5,50000,1
20847,3632,0.5920113316724631,1,50000,1
20953,3632,1.3034624919089606,1,50000,1
21286,3632,0.0011359848205584387,0,50000,1
21369,3632,0.3018809277187679,0,50000,1
21403,3632,0.9806513075625252,1,50000,1
21699,3632,0.18406834210641218,0,50000,1
21742,3632,0.26425164554431485,0,50000,1
21932,3632,0.34359331662273335,0,50000,1
21965,3632,0.0134870305287352,0,50000,1
21973,3632,0.23915815983837435,1,50000,1
22185,3632,0.43307082259660784,1,50000,1
22354,3632,0.04906652785502069,0,50000,1
22910,3632,0.1506172367004497,0,50000,1
24415,3632,0.5107246684868109,1,50000,1
24544,3632,0.3605049837644135,0,50000,1
24689,3632,0.17195739344298397,0,50000,1
24820,3632,0.28244599317169367,0,50000,1
25087,3632,0.2537440406247063,0,50000,1
25204,3632,0.002073290455998373,0,50000,1
25487,3632,0.38506536724940027,0,50000,1
25559,3632,6.6987862799344695,7,50000,1
25669,3632,0.5159937823774818,1,50000,1
25744,3632,0.3388269126357171,0,50000,1
25815,3632,9.114880818255248,9,50000,1
25951,3632,0.17572884312002857,0,50000,1
26000,3632,0.37160129647716367,0,50000,1
26132,3632,7.020983750642356,7,50000,1
26145,3632,0.2826197606836562,0,50000,1
26241,3632,0.8385708226255376,1,50000,1
26414,3632,8.022680697491172,8,50000,1
26561,3632,0.423973334027339,0,50000,1
26720,3632,0.40571543572017477,1,50000,1
26791,3632,3.284527487209782,3,50000,1
26809,3632,0.6035397644371299,1,50000,1
26977,3632,0.3029171331715285,0,50000,1
27096,3632,4.92365993453995,5,50000,1
27120,3632,1.2868433244113515,2,50000,1
27133,3632,0.026842059851541734,0,50000,1
27179,3632,1.811591535770987,2,50000,1
27252,3632,0.4684606831873957,0,50000,1
27364,3632,1.5434277991136458,2,50000,1
27368,3632,0.16502386405549138,0,50000,1
27396,3632,0.05464915495357147,0,50000,1
27435,3632,1.5215068189009058,2,50000,1
27573,3632,0.8087161200645324,1,50000,1
27591,3632,0.13272836011285455,0,50000,1
27605,3632,0.17521946210193276,0,50000,1
27677,3632,0.11917100922034747,0,50000,1
27698,3632,0.07944424032467874,0,50000,1
27781,3632,0.2056046447256875,0,50000,1
27878,3632,0.03194946711687339,0,50000,1
27879,3632,0.056877915233936094,0,50000,1
27943,3632,0.02178902700171927,0,50000,1
27946,3632,0.16383552905330012,0,50000,1
28739,3632,0.3126767096510495,1,50000,1
28797,3632,0.09515898782436996,0,50000,1
28804,3632,0.24318029145995743,0,50000,1
28989,3632,0.10660956449368274,0,50000,1
29083,3632,0.13490921677865003,0,50000,1
29106,3632,0.2182205351217758,0,50000,1
29250,3632,1.1168336209294514,1,50000,1
29346,3632,0.20245850882035307,0,50000,1
29479,3632,0.6028554415307541,1,50000,1
29568,3632,0.5242276785282126,1,50000,1
29638,3632,0.5411964555612446,1,50000,1
29700,3632,0.6784085998433802,1,50000,1
29735,3632,0.2752805901095768,1,50000,1
29894,3632,0.08070740463293599,0,50000,1
29909,3632,0.21848157994375123,0,50000,1
29915,3632,0.2412044261470257,0,50000,1
30224,3632,0.04451174597262132,0,50000,1
30269,3632,0.0775002732918816,0,50000,1
31003,3632,0.019752248362676764,0,50000,1
31053,3632,0.015430530644067726,0,50000,1
31142,3632,0.0019933333737533403,0,50000,1
31174,3632,0.18815267684303133,0,50000,1
31293,3632,0.0037301996929297943,0,50000,1
31420,3632,2.9875641298371884,3,50000,1
31487,3632,0.33866235219783103,0,50000,1
31531,3632,0.16348831780974352,0,50000,1
31611,3632,2.0194272300747045,2,50000,1
31687,3632,0.9996717386294082,1,50000,1
31691,3632,0.16170054986902144,0,50000,1
31792,3632,0.17664073313167153,0,50000,1
31809,3632,0.17734137847187992,0,50000,1
31870,3632,0.8833982127792565,1,50000,1
31944,3632,0.2069303832180437,0,50000,1
32247,3632,0.011850952882908985,0,50000,1
32790,3632,1.4179149248964595,2,50000,1
32833,3632,1.74582888563516,2,50000,1
32892,3632,0.6446847548202777,1,50000,1
33000,3632,0.22431883195969715,0,50000,1
33123,3632,0.09858225522457947,1,50000,1
33304,3632,0.02069690913906899,0,50000,1
33832,3632,0.12096307552913733,0,50000,1
34083,3632,0.7546342989361113,1,50000,1
34125,3632,0.5847593590036071,1,50000,1
34344,3632,0.19060140153068017,0,50000,1
34449,3632,0.13444433771091022,0,50000,1
34494,3632,0.3489983602689309,0,50000,1
34675,3632,0.19242510571369123,0,50000,1
34987,3632,0.12167873727566648,0,50000,1
35046,3632,0.3394317736398409,0,50000,1
36254,3632,0.08851914425251328,0,50000,1
36408,3632,0.20975646565909709,0,50000,1
36532,3632,0.23729411981051277,0,50000,1
36673,3632,0.3745475782956952,0,50000,1
36735,3632,0.24099043119577856,0,50000,1
36757,3632,0.02059095064122676,0,50000,1
36946,3632,1.278678934855316,1,50000,1
37307,3632,0.5026236555410234,1,50000,1
37772,3632,0.0007161953436326684,0,50000,1
37834,3632,0.46280820761248104,0,50000,1
37879,3632,0.11183316434918823,0,50000,1
37948,3632,2.3081890370623346,2,50000,1
38013,3632,0.9545845542764213,1,50000,1
38129,3632,0.5961893126117748,1,50000,1
38223,3632,1.698719866256815,2,50000,1
38295,3632,23.002255508760243,23,50000,1
38377,3632,0.16394605214103516,0,50000,1
38493,3632,0.6091441469515806,1,50000,1
38518,3632,0.7641474208090424,1,50000,1
38566,3632,0.16653196605709955,0,50000,1
38638,3632,1.8498960904310302,2,50000,1
38765,3632,1.4275314798237233,1,50000,1
38772,3632,0.4881517075948715,0,50000,1
38798,3632,0.25865285431427193,0,50000,1
38885,3632,1.1132513386600142,1,50000,1
38956,3632,0.13871004244462828,0,50000,1
39008,3632,1.777703153230194,2,50000,1
39077,3632,18.94745242743113,19,50000,1
39095,3632,1.2870604390474194,1,50000,1
39126,3632,0.5013916291605529,1,50000,1
39210,3632,0.12873980063774723,0,50000,1
39258,3632,1.8124238159986745,2,50000,1
39300,3632,1.4657458999626227,2,50000,1
39332,3632,0.9390142502696356,1,50000,1
39375,3632,0.5614960052146762,1,50000,1
39441,3632,2.55316307781369,3,50000,1
39446,3632,0.1252996712244473,0,50000,1
39458,3632,0.45798649018477744,0,50000,1
39529,3632,1.6667742071106646,2,50000,1
39567,3632,0.1440722795781104,0,50000,1
39618,3632,2.2514475210576372,2,50000,1
39645,3632,0.5992080724138936,1,50000,1
39768,3632,6.1182949653373475,6,50000,1
39782,3632,0.2539726758872821,0,50000,1
39801,3632,0.023105967031222963,0,50000,1
39907,3632,1.069042084608151,1,50000,1
39965,3632,0.48264423568316894,1,50000,1
39983,3632,0.4825204537966677,1,50000,1
40032,3632,0.9036507315433889,1,50000,1
40095,3632,0.29389012574368734,0,50000,1
40144,3632,0.9693025241512926,1,50000,1
40176,3632,0.11185198810086693,0,50000,1
40193,3632,1.7562559913021034,2,50000,1
40205,3632,0.6244849762804537,1,50000,1
40216,3632,0.054280826124055756,0,50000,1
40233,3632,0.14789563928144395,0,50000,1
40568,3632,0.14171402918413126,0,50000,1
41464,3632,0.06803132278008744,0,50000,1
41545,3632,0.04928136056186006,0,50000,1
41574,3632,0.07632121174307815,0,50000,1
41916,3632,0.35217090937978224,0,50000,1
41956,3632,1.2015201896539585,1,50000,1
41996,3632,0.23923048491687782,0,50000,1
42019,3632,0.2967940553360796,0,50000,1
42021,3632,0.22474509693363962,0,50000,1
42166,3632,0.1785264290918651,0,50000,1
42288,3632,3.2875118375329335,3,50000,1
42445,3632,1.073726307583556,1,50000,1
42535,3632,0.2742157397819386,0,50000,1
42599,3632,5.40698215076985,6,50000,1
42604,3632,0.1478447595451711,0,50000,1
42730,3632,1.4252263177867674,2,50000,1
42795,3632,0.23365968919835584,0,50000,1
42842,3632,1.217372714103503,1,50000,1
42871,3632,0.7507160200342772,1,50000,1
42934,3632,0.0496197792578056,0,50000,1
42959,3632,0.08589482923335953,0,50000,1
43115,3632,0.37599582114649577,1,50000,1
43181,3632,0.09776839877081446,0,50000,1
43196,3632,0.2658776888609372,0,50000,1
44134,3632,0.03737012451239989,0,50000,1
44163,3632,0.2963353688358124,1,50000,1
44264,3632,0.2142487197154935,1,50000,1
44322,3632,0.03657479613488798,0,50000,1
44440,3632,0.11668664774993555,0,50000,1
44465,3632,0.1920036799050608,0,50000,1
44551,3632,0.2324908635021508,0,50000,1
44565,3632,0.09035876617011057,0,50000,1
44590,3632,0.13584190357940115,0,50000,1
44633,3632,1.2464424117670407,1,50000,1
44847,3632,14.384490369905315,15,50000,1
44897,3632,0.4453330215756524,1,50000,1
44960,3632,2.276123986362021,2,50000,1
45021,3632,0.3341953505659245,0,50000,1
45086,3632,4.4712181785628,5,50000,1
45171,3632,2.7436866230331876,3,50000,1
45250,3632,1.47266741470646,2,50000,1
45257,3632,0.47064714978733757,0,50000,1
45289,3632,0.3894578335055516,0,50000,1
45316,3632,0.9233538618538948,1,50000,1
45389,3632,0.04380603084437657,0,50000,1
45416,3632,0.05650801327585147,0,50000,1
45904,3632,0.04517455386763983,0,50000,1
45926,3632,0.16794664848587365,0,50000,1
45936,3632,0.13437645248023988,0,50000,1
45940,3632,0.04999935944159125,0,50000,1
45960,3632,0.24766928116468756,0,50000,1
46087,3632,3.779783267799948,4,50000,1
46137,3632,1.2730483071240792,1,50000,1
46205,3632,4.673998366301905,5,50000,1
46241,3632,0.6150600465997286,1,50000,1
46279,3632,4.203316606035399,4,50000,1
46309,3632,0.9363733177432518,1,50000,1
46329,3632,0.07182890397272984,0,50000,1
46558,3632,0.29759508702273585,0,50000,1
46573,3632,0.5794984252720544,1,50000,1
46598,3632,0.13550228186548915,0,50000,1
46600,3632,0.15536651092150017,0,50000,1
46636,3632,0.09185588043720733,0,50000,1
46648,3632,0.01593297996521089,0,50000,1
47289,3632,0.3070980622608375,0,50000,1
47388,3632,0.05204653031171469,0,50000,1
47422,3632,0.08617033742812755,0,50000,1
47489,3632,0.2977890080239146,1,50000,1
47531,3632,0.052461949961426675,0,50000,1
47582,3632,0.1545496500891936,0,50000,1
47583,3632,0.010153275665498866,0,50000,1
47626,3632,0.17585949017099622,0,50000,1
47744,3632,0.26532993340993627,0,50000,1
47750,3632,0.06033626128634291,0,50000,1
47914,3632,0.06471741411182924,0,50000,1
48854,3632,0.0872889589868741,0,50000,1
48863,3632,0.07031066538210416,0,50000,1
48885,3632,0.13332887744529623,0,50000,1
49103,3632,0.24545084572560805,0,50000,1
49227,3632,0.47405004175899196,1,50000,1
49335,3632,0.43950320299860185,1,50000,1
49347,3632,0.16732631035543005,0,50000,1
49443,3632,0.33071600674519946,0,50000,1
49540,3632,0.19708062136316812,0,50000,1
49542,3632,0.15727843555953158,0,50000,1
49551,3632,0.15758201668191507,0,50000,1
49632,3632,0.20361699036664563,0,50000,1
49731,3632,0.29538982735681896,0,50000,1
50008,3632,0.020954871717923786,0,50000,1
50317,3632,0.14356620730859648,0,50000,1
50341,3632,0.19371278434794814,0,50000,1
50358,3632,0.10267355895517574,0,50000,1
50419,3632,0.43882245578460655,0,50000,1
50499,3632,0.5025112683982982,1,50000,1
50571,3632,0.05554167674200091,0,50000,1
51041,3632,0.11641828142475602,0,50000,1
51054,3632,0.12085159132240823,0,50000,1
51085,3632,2.0661333397535055,2,50000,1
51322,3632,0.060068187793036264,0,50000,1
51391,3632,0.0862848493123118,0,50000,1
52085,3632,0.5010665058141187,1,50000,1
52574,3632,0.054766782063682046,0,50000,1
52626,3632,0.045517868150869806,0,50000,1
52817,3632,0.24459259508355755,0,50000,1
53084,3632,0.4474268290766146,1,50000,1
53255,3632,3.6348261713141885,4,50000,1
53381,3632,0.09283136955648849,0,50000,1
53518,3632,1.4171177207877763,1,50000,1
53699,3632,0.6036896592459698,1,50000,1
53765,3632,0.20296605014855582,0,50000,1
53768,3632,0.02121361032093991,0,50000,1
54406,3632,0.0442429533671459,0,50000,1
54591,3632,0.9062009798686211,1,50000,1
54738,3632,1.723281161427517,2,50000,1
54779,3632,3.2461383642850765,4,50000,1
54847,3632,2.405082956448819,3,50000,1
54854,3632,0.17088615925467665,0,50000,1
55081,3632,0.03249746783863212,0,50000,1
55557,3632,1.2941929784238602,1,50000,1
55593,3632,0.19043310045086886,0,50000,1
55632,3632,0.09389852372317542,0,50000,1
55755,3632,0.006033666447354086,0,50000,1
55785,3632,0.009758310362284405,0,50000,1
55915,3632,0.08284818986338571,0,50000,1
55971,3632,0.05963702639498279,0,50000,1
56000,3632,0.07538649101873118,0,50000,1
56063,3632,0.04600264017887309,0,50000,1
56085,3632,0.2748082539132431,0,50000,1
56236,3632,0.027925670791429644,0,50000,1
56372,3632,0.031047537555099383,0,50000,1
56435,3632,0.035446953817877005,0,50000,1
56875,3632,0.254052557946944,0,50000,1
57081,3632,0.6045163803128184,1,50000,1
57176,3632,0.4819346035761101,1,50000,1
57248,3632,0.00345843527227448,0,50000,1
57340,3632,0.0932899892717544,0,50000,1
57446,3632,0.17285312502157368,0,50000,1
57516,3632,4.4407319587647605,5,50000,1
57536,3632,0.29433284349970285,0,50000,1
57608,3632,0.8303370454027169,1,50000,1
57636,3632,0.7054312485000682,1,50000,1
57655,3632,0.36518073043056076,0,50000,1
57691,3632,0.4275041817001739,1,50000,1
57751,3632,2.455370031717715,3,50000,1
57786,3632,0.45157088761556197,1,50000,1
57870,3632,0.022194877386996537,0,50000,1
57912,3632,0.18442400509005433,0,50000,1
58028,3632,0.20770936415837765,1,50000,1
58288,3632,0.0998790957898013,0,50000,1
58491,3632,2.189570577986633,2,50000,1
58506,3632,0.42240923762253096,0,50000,1
58568,3632,1.513835379935091,2,50000,1
58638,3632,0.06663219409999846,0,50000,1
58642,3632,0.21969685232162364,1,50000,1
58868,3632,0.3600123611272407,1,50000,1
58873,3632,0.11046520032708658,0,50000,1
58874,3632,0.1373476169619282,0,50000,1
58945,3632,0.15010684949004358,0,50000,1
58957,3632,0.1079136329930237,0,50000,1
58983,3632,0.7571401223895673,1,50000,1
59016,3632,0.040053821883537295,0,50000,1
59047,3632,0.010128390175357426,0,50000,1
59086,3632,0.022356398099206667,0,50000,1
59127,3632,0.6249550560927637,1,50000,1
59132,3632,0.17479059840962186,0,50000,1
59140,3632,0.3356907675070452,0,50000,1
59834,3632,0.009193525358047794,0,50000,1
59932,3632,0.21233568723955182,0,50000,1
59993,3632,0.32750432073031005,0,50000,1
60118,3632,0.038084766464468095,0,50000,1
60144,3632,0.010429255929784565,0,50000,1
60441,3632,0.013227625078359749,0,50000,1
60618,3632,0.10820813441395423,0,50000,1
60734,3632,0.190586749231167,0,50000,1
61315,3632,0.36526973498129556,1,50000,1
61341,3632,0.04384138397542349,0,50000,1
61351,3632,0.0011919075252201778,0,50000,1
61433,3632,0.17309371531295398,0,50000,1
61498,3632,1.1216888304702828,1,50000,1
61534,3632,0.06539757456547586,0,50000,1
61604,3632,0.245436056369105,0,50000,1
62057,3632,0.1355128726429792,0,50000,1
62094,3632,0.19830267703242166,0,50000,1
62356,3632,0.027418297225801132,0,50000,1
62389,3632,0.060667068554373774,0,50000,1
62406,3632,0.3115208968228338,0,50000,1
62539,3632,0.1890990599976163,0,50000,1
62588,3632,0.24356006431370877,0,50000,1
62602,3632,0.18906727412330243,0,50000,1
62682,3632,0.01726144597631434,0,50000,1
62697,3632,0.03847267642792972,0,50000,1
62750,3632,0.020128891198538723,0,50000,1
63102,3632,0.1676688866402121,0,50000,1
63211,3632,0.045012182486963224,0,50000,1
63385,3632,3.502228568254591,4,50000,1
63424,3632,0.07723088497801456,0,50000,1
63521,3632,0.06034655813234875,0,50000,1
63539,3632,0.035232734990812004,0,50000,1
63640,3632,0.011529325674900111,0,50000,1
63807,3632,0.8117121894553975,1,50000,1
63918,3632,0.523918815862429,1,50000,1
63919,3632,0.07757863454012212,0,50000,1
63950,3632,0.3795535352407696,0,50000,1
64113,3632,0.014033161316986583,0,50000,1
64193,3632,0.1290139474007844,0,50000,1
64244,3632,0.02658438600365384,0,50000,1
64311,3632,0.24169012593567338,0,50000,1
64491,3632,0.1039671061207351,0,50000,1
64645,3632,0.4889354094222001,1,50000,1
64675,3632,0.0003924439099501343,0,50000,1
64895,3632,0.8897551323182927,1,50000,1
64972,3632,0.3022595136694156,0,50000,1
64998,3632,0.03365595471383744,0,50000,1
65039,3632,0.029766316463853092,0,50000,1
65080,3632,0.021484749966125892,0,50000,1
65231,3632,0.5632878561573162,1,50000,1
65327,3632,1.8993327439108093e-06,0,50000,1
65357,3632,0.5025967262602054,1,50000,1
65360,3632,0.08859421197917214,0,50000,1
65463,3632,0.012234481135827058,0,50000,1
65646,3632,0.0015202980030727645,0,50000,1
65857,3632,0.1776868171885415,0,50000,1
66220,3632,0.2670237840377189,1,50000,1
66510,3632,0.0002544242780130393,0,50000,1
66586,3632,0.03745971415344887,0,50000,1
66620,3632,0.026054562926723642,0,50000,1
66736,3632,0.14114658863492727,0,50000,1
67132,3632,0.024249828652223398,0,50000,1
67210,3632,0.09382598801978283,0,50000,1
67240,3632,0.03523906617812889,0,50000,1
67445,3632,0.022648389715332697,0,50000,1
67636,3632,0.1071579925390785,0,50000,1
67872,3632,0.02194080277471408,0,50000,1
67876,3632,0.01598555049862624,0,50000,1
67877,3632,0.0454112138786442,0,50000,1
67965,3632,0.007716342421261916,0,50000,1
67975,3632,0.10681747491382435,0,50000,1
67995,3632,0.04295069002639879,0,50000,1
68074,3632,5.9756794317282454e-12,0,50000,1
68395,3632,0.17748935991009696,0,50000,1
68698,3632,0.37428020761027186,0,50000,1
